,username,location,following,followers,totaltweets,whentweetcreated,retweets,text
10534,NamjoonunGamze2,Azerbaijan,139,282,17256,2021-01-06 09:52:53,2,destek olur musunuz 
10535,NamjoonunGamze2,Azerbaijan,139,282,17256,2021-01-06 09:52:50,0,destek olur musunuz 
10536,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:52:45,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10537,NamjoonunGamze2,Azerbaijan,139,282,17256,2021-01-06 09:52:38,116,destek olur musunuz 
10538,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:52:36,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10539,jinhitbaby,,131,34,1463,2021-01-06 09:52:25,2,destek olur musunuz 
10540,jinhitbaby,,131,34,1463,2021-01-06 09:52:23,2,destek olur musunuz 
10541,jinhitbaby,,131,34,1463,2021-01-06 09:52:17,1,destek olur musunuz 
10542,jinhitbaby,,131,34,1463,2021-01-06 09:52:12,4,destek olur musunuz 
10543,jinhitbaby,,131,34,1463,2021-01-06 09:52:09,2,destek olur musunuz 
10544,jinhitbaby,,131,34,1463,2021-01-06 09:52:06,2,destek olur musunuz 
10545,jinhitbaby,,131,34,1463,2021-01-06 09:52:00,116,destek olur musunuz 
10548,tae_keko_,,466,386,761,2021-01-06 09:49:47,116,destek olur musunuz 
10550,BTSPINKI,wooga squad ,650,827,11153,2021-01-06 09:47:33,0,destek olur musunuz 
10557,sHADOWLLIKEME,mikrokosmos,153,2,2664,2021-01-06 09:44:08,116,destek olur musunuz 
10568,kodzumeow_,kenma ile kuroo'nun yaninda ,194,175,1039,2021-01-06 09:29:59,28,az çok demeden lütfen destek olun oğlumuzu bırakmayın 
10569,kodzumeow_,kenma ile kuroo'nun yaninda ,194,175,1039,2021-01-06 09:29:45,23,lütfen yardım edin asrın efe daha günlük tedaviye ihtiyacı var lütfen tweetimi rt leyin ve sayfasına etiketleyebildiğiniz kadar ünlü etiketleyin 
10571,7Euphoria7_,💙💜,866,774,5845,2021-01-06 09:29:05,4,destek olur musunuz 
10574,7Euphoria7_,💙💜,866,774,5845,2021-01-06 09:28:37,116,destek olur musunuz 
10576,jikookturkeys,,129,1352,1546,2021-01-06 09:26:11,23,lütfen yardım edin asrın efe daha günlük tedaviye ihtiyacı var lütfen tweetimi rt leyin ve sayfasına etiketleyebildiğiniz kadar ünlü etiketleyin 
10579,Gaurlmsyu,대한민국,387,321,9909,2021-01-06 09:24:52,116,destek olur musunuz 
10581,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:49,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10582,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:38,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10583,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:32,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10584,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:21,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10587,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:17,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10588,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:13,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10590,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:09,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10591,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:23:03,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10592,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:47,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10593,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:41,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10594,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:32,7,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10595,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:27,5,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10596,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:22,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10597,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:18,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10598,raplobstar,,712,545,3471,2021-01-06 09:22:16,116,destek olur musunuz 
10599,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:22:04,2,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10602,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:21:07,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10603,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:21:03,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10605,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:47,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10606,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:43,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10607,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:37,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10608,FlLTERM0ON,Türkiye,151,133,47911,2021-01-06 09:20:37,116,destek olur musunuz 
10609,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:33,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10610,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:28,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10611,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:19,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10613,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:14,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10614,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:20:10,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10615,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:19:58,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10616,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:19:54,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10618,Dneoktay,"Sivaslı, Türkiye",42,37,1570,2021-01-06 09:19:45,0,paylaşalım lütfen rt aylik sma hastasi bebeği mi z yardim bekli yor i ki z kardeşi bu hastaliktan vefat etti lütfen paylaşarak da olsa yardimci olur musunuz 
10621,lvhopesl,felixim😻,2893,3853,13781,2021-01-06 09:18:53,0,destek olur musunuz 
10624,lilyforbts,Magic Shop,279,144,6703,2021-01-06 09:18:15,116,destek olur musunuz 
10628,SpringBunny22,"İzmir, Türkiye",876,436,6551,2021-01-06 09:15:25,116,destek olur musunuz 
10630,pjmextape,sarıyo,219,191,2948,2021-01-06 09:14:46,0,destek olur musunuz 
10631,pjmextape,sarıyo,219,191,2948,2021-01-06 09:14:29,116,destek olur musunuz 
10632,bolgegundem,"İstanbul, Türkiye",6398,13295,60747,2021-01-06 09:13:03,2,sma hastalığı ilaç fiyatı tedavisi neden pahalı sma hastalığı yardım toplamak suç mu aracılığıyla
10643,vkookisrainbow,9597,260,262,3949,2021-01-06 09:06:49,116,destek olur musunuz 
10645,AhmetSA86996949,"Kahramanmaraş, Türkiye",62,11,49,2021-01-06 09:05:34,1328,milli piyango tarafından devredilen milyon tl sma hastaları için kullanılsın
10646,dorukarmagan,,329,487,55571,2021-01-06 09:04:59,15,ayımız var paylaşmak bile büyük destek arkadaşımızın oğlu için destek olur musunuz
10647,bunnierchild,,828,642,17985,2021-01-06 09:04:59,1,destek olur musunuz 
10649,bunnierchild,,828,642,17985,2021-01-06 09:04:41,116,destek olur musunuz 
10653,sebena33,Bodrum/BİTEZ,130,38,453,2021-01-06 09:03:28,610,milli piyango dan varlık fonu na aktarılan milyon tl sma lı hasta çocuklarımızın tedavisine harcansın 
10654,_jikookreal_, Тук съм за Бангта.  she/her,469,195,46990,2021-01-06 09:02:46,0,destek olur musunuz 
10656,_jikookreal_, Тук съм за Бангта.  she/her,469,195,46990,2021-01-06 09:02:44,116,destek olur musunuz 
10662,MOONPACTSWAN,,378,304,95175,2021-01-06 09:02:02,116,destek olur musunuz 
10664,zeynhyun,In my heart,27,6,162,2021-01-06 09:01:05,116,destek olur musunuz 
10665,kokoiie,1.23,1191,1585,34164,2021-01-06 09:00:57,0,destek olur musunuz 
10666,lovintaegguk,BTS PAVED THE WAY,243,44,501,2021-01-06 09:00:57,0,destek olur musunuz 
10672,66serdargokhan,emklasb edremit küçükkuyu χήρα,16660,15666,162982,2021-01-06 08:59:16,1,milli piyango dan varlık fonuna aktarılan milyon tl sma hastası çocuklar için kullanılsın kampanyaya imza ver aracılığıyla
10676,bulletproff7_,,610,998,18467,2021-01-06 08:58:59,116,destek olur musunuz 
10681,Jimim1_23,지민,52,18,863,2021-01-06 08:58:52,116,destek olur musunuz 
10682,Jimim1_23,지민,52,18,863,2021-01-06 08:58:52,0,destek olur musunuz 
10689,132013_3M,,276,53,9243,2021-01-06 08:57:23,0,destek olur musunuz
10690,1Ashley_Newt,"Los Angeles, CA",186,427,42506,2021-01-06 08:57:19,0,destek olur musunuz 
10691,BTSARMY13418652,,168,71,50121,2021-01-06 08:57:15,2,destek olur musunuz 
10692,BTSARMY13418652,,168,71,50121,2021-01-06 08:57:07,116,destek olur musunuz 
10697,132013_3M,,276,53,9243,2021-01-06 08:56:26,116,destek olur musunuz 
10699,ilulialyy,jimmeo & kookliet.,1574,1869,6061,2021-01-06 08:56:21,116,destek olur musunuz 
10701,Kooki_taeshiii,,127,529,14798,2021-01-06 08:56:18,116,destek olur musunuz 
10702,OnerioJK2,,597,13677,54500,2021-01-06 08:56:09,116,destek olur musunuz 
10718,PekgzGltekin,Türkiye Sivas,4939,3436,331913,2021-01-06 08:19:05,8,çocukların anne babalarının gözleri önünde bir mum gibi eriyip gitmemeleri için yaptığımız çağrıyı basınımız böyle gördü 4 
10728,G_kubraJK,,1013,1023,12280,2021-01-06 08:14:37,37,sesini duyun artık gündür yaşam mücadelesi veriyor 
10733,Nalanada06,"Ankara, Türkiye",5695,9162,45024,2021-01-06 08:11:37,2,tmm o zaman bu da burda dursun
10734,zankamedya,Torun Center-Şişli,1,9430,16166,2021-01-06 08:11:26,0,bakan koca dan yeni sma açıklaması 
10736,sorgulayan333,,290,67,9411,2021-01-06 08:10:15,0,sizin yüzünüzden insanlar hiç bir yere yardım yapmayacak zaten toplanan tüm paraları iç ediyorsunuz tüm kurumlar bitti
10738,haberpanelicom,,712,1688,2373,2021-01-06 08:10:08,0,cumhurbaşkanı erdoğan tedavi alamayan tek bir sma hastamız yok 
10741,aylakprenses,"Mersin, Türkiye",337,1404,42004,2021-01-06 08:08:37,28,az çok demeden lütfen destek olun oğlumuzu bırakmayın 
10772,asiyazar62,Türkiye,5005,2389,28455,2021-01-06 07:25:24,0,bugün konumuz çark etmek deyimi 
10781,siyasirefleks,,83,213,2578,2021-01-06 07:13:55,0,devletin kişisel duyguları yoktur söz konusu çocuklar ise ailesi ne yaparsa yapsın o yardım eli uzanmalıdır saçma bir açıklama kesinlikle katılmıyorum 
10802,bolgegundem,"İstanbul, Türkiye",6398,13295,60747,2021-01-06 06:43:33,2,cumhurbaşkanı erdoğan dan sma hastalarına tedavi altına alınmayan tek bir hastamız bile yok aracılığıyla
10809,sonmuhurhaber,,302,14709,26408,2021-01-06 05:50:20,0,erdoğan dan sma tepkisi aracılığıyla
10814,scaremonger20,,174,19,285,2021-01-06 05:25:48,0,e sen korona yüzünden televizyona çıkıp i ban vermedin mi balim 
10816,ErdurakMetin,,360,63,55557,2021-01-06 05:11:36,5, hastalarinin çiğliğini duyun evlilik ve gebelik öncesi yapılacak dolarlik bir testle sma önlenebilir sağlık bakanı mart da test kitinin uygulamaya konulacağı sözünü verdi geçen yilda hi çbi r şey yapilmadi 
10841,TekinDeniz_,,340,27065,115621,2021-01-05 23:46:41,1, şimdi şu milli piyango dan varlık fonu na devredileceği konuşulan milyon sma hastaları için kullanılacak mı kullanılmayacak mı sağlık bakanı diyen binlerce ailenin çığlıklarını işitiyor mu neden için hiçbir şey yapılmıyor 
10854,msyucesoy42,Türkiye,3693,2058,6347,2021-01-05 23:14:19,28,sma hastaları için zaman daralıyor
10862,izmirgibi,Türkiye,3091,19488,62644,2021-01-05 22:35:34,53, an yok sma lı bebeklerin çocukların çektiklerini gören yok yardım toplamak isteyenleri yasayla engellediler aileleri kendi sorunlarıyla baş başa bıraktılar bundan daha büyük bir çaresizlik olabilir mi 
10863,pltmstfa,"Adıyaman Merkez, Adıyaman",23,7,2,2021-01-05 22:34:42,54,küçücük bi r beden acilar i çi nde her gün kivaraniyor yardim bekli yor neden di yor i nsan başka bi r şey di yemi yor 
10864,libnuminati,Kek Cumhuriyeti ,2362,2256,8042,2021-01-05 22:30:14,27,i lacı listeye ekledik kampanyalara valilik izni vermeyeceğiz mi diyorsunuz verileri beklerken sprinaza kriterlerini geçemeyen bebekler ölsün mü valiliki zni
10866,ZRDeLi93505737,,1114,1149,63470,2021-01-05 22:23:16,185,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklarımızın tedavisine harcansın en büyük varlığımız olan çocuklarımızın sağlıklı bir geleceğe sahip olmaları için lütfen duyurun sesimizi 
10879,kenan12_erol,,9492,13142,287892,2021-01-05 22:01:45,1,susmayacağiz
10880,kenan12_erol,,9492,13142,287892,2021-01-05 22:01:39,68,milli piyango dan varlık fonu na aktarılan milyon sma hastası çocuklar için kullanılsın susmayacağiz
10882,nagehan71,,2724,3075,39898,2021-01-05 21:55:22,11,başkan erdoğan ocak açıkladı bunu bilmeyecek kadarsınız çok geride geliyorsunuz bunların derdi sma değil algı nasil türkiye cumhuriyetini iftira atarım dertleri bu
10883,nagehan71,,2724,3075,39898,2021-01-05 21:55:20,10,chp tl yemek parası veriphalka ödeten zihniyet sma yımı düşünecek chp algı
10886,carannak__,"İstanbul, Türkiye",2941,2001,2158,2021-01-05 21:38:11,1,bu bakışları görüpte nasıl susarsınız acı çekiyor yemek yiyemiyor su içemiyor yürüyemiyor nefes alamiyor y a r d i m e d i n 
10900,Kara190591,"İstanbul, Türkiye",5802,5850,98421,2021-01-05 21:06:04,1,yaşadığı tüm acılara rağmen gülmeye çalışan çocuklar için varlık fonuna aktarılan milyon tl sma hastalarının tedavisinde kullanılsın 
11006,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:25:21,1,çocuklarımız bizim en değerlimiz en kıymetlimiz milli piyango bin tl varlık fonuna aktarmak yerine sma hastası bebekler için kullanılsın minik bedenlere sağlık getirsin ailelerin gözyaşları bitsin 
11007,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:25:13,10,umudum olur musun milli piyango çekilişinde varlık fonuna devredilen milyon sma hastası çocuklara verilsin 
11008,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:25:06,3,varlık fonuna aktarılan milyon sma hastalarına bağışlansın 
11009,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:24:57,1,yapısal ve kalıcı bir çözüm değil ama ben de milli piyango dan varlık fonuna aktarılan milyon tl sma hastası çocuklar için kullanılsın diyorum 
11010,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:24:47,183, milli piyangodan varlık fonuna aktarılan milyon tl sma hastası çocuklarımızın tedavisinde kullanılsın 
11011,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:24:42,12,varlık fonuna aktarılan milyon en değerli varlıklarımız çocuklarımız için kullanılsın 
11013,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:24:13,139,varlık fonuna devredilen tüm şans oyunları ikramiyeleri sma lı çocukların tedavisinde kullanılmalı sosysl devlet kendi vatandaşının sesini duymak zorunda 
11014,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:23:53,341,varlık fonuna aktarılan milyon en değerli varlıklarımız çocuklarımız için kullanılsın 
11015,cemilegocer58,"Kırıkkale, Türkiye",186,10,205,2021-01-05 19:23:38,1011,milli piyango dan varlık fonuna aktarılan lütfen nolur artık 
11043,Anomalibiri1,,557,94,1553,2021-01-05 18:45:46,125,sağlık bakanlığı nın yapmış olduğu talihsiz açıklamaya istinaden cevabımız 
11051,ayshe_v,,1211,1231,21,2021-01-05 18:25:53,8,milli piyango dan varlık fonu na aktarılan milyon tl sma hastası çocuklarımızın tedavisinde kullanılsın 
11058,su1eyman41,"Kocaeli, Türkiye",428,292,33,2021-01-05 18:14:16,1,sma hasta çocuklarımızı da duyun bee vicdansızlar
11083,TekKemal035,,1968,973,12034,2021-01-05 17:36:59,20,birazdan 00 de sma hastası mirhan kardeşimiz için instagram hesabımda küçük bir canlı yayın yapacağız 
